1531611343,116.513564,39.892924,35.747890,0.0403,2,49877,72.487
1531611345,116.514075,39.892916,35.570278,0.0437,2,49879,78.613
1531611347,116.514495,39.892913,35.526028,0.0358,2,49881,64.515
1531611349,116.515025,39.892908,36.007595,0.0453,2,49883,81.563
1531611351,116.515466,39.892904,36.225613,0.0377,2,49885,67.808
1531611353,116.515895,39.892902,36.290554,0.0367,2,49887,66.024
1531611355,116.516440,39.892898,36.300320,0.0466,2,49889,83.814
1531611357,116.516841,39.892897,35.963528,0.0343,2,49891,61.705
1531611359,116.517277,39.892896,35.770229,0.0373,2,49893,67.074
1531611361,116.517649,39.892897,36.139919,0.0318,2,49895,57.262
1531611363,116.518012,39.892898,36.132473,0.0310,2,49897,55.830
1531611365,116.518440,39.892901,35.678249,0.0366,2,49899,65.835
1531611367,116.518915,39.892903,35.520351,0.0406,2,49901,73.099
1531611369,116.519262,39.892905,35.439785,0.0297,2,49903,53.413
1531611371,116.519644,39.892906,35.397366,0.0326,2,49905,58.701
1531611373,116.519886,39.892907,35.358303,0.0207,2,49907,37.258
1531611378,116.519839,39.892907,35.370693,0.0040,5,49912,2.882
1531611380,116.519825,39.892907,35.284328,0.0012,2,49914,2.148
1531611382,116.519779,39.892907,35.256557,0.0039,2,49916,7.085
1531611386,116.519823,39.892907,35.243862,0.0037,4,49920,3.351
1531611388,116.519868,39.892907,35.162197,0.0038,2,49922,6.902
1531611390,116.519912,39.892907,34.667446,0.0037,2,49924,6.698
1531611392,116.519969,39.892908,34.755337,0.0048,2,49926,8.692
1531611394,116.520037,39.892908,34.646328,0.0058,2,49928,10.521
1531611397,116.520131,39.892665,33.729031,0.0282,3,49931,33.843
1531611399,116.520237,39.892675,33.702114,0.0091,2,49933,16.355
1531611401,116.520384,39.892664,33.798733,0.0126,2,49935,22.675
1531611403,116.520604,39.892613,33.819485,0.0196,2,49937,35.286
1531611405,116.520615,39.892589,34.012844,0.0029,2,49939,5.138
1531611407,116.520825,39.892576,34.231838,0.0180,2,49941,32.379
1531611414,116.521050,39.892581,34.362637,0.0192,7,49948,9.890
1531611417,116.522018,39.892540,34.827908,0.0828,3,49951,99.383
1531611419,116.522112,39.892515,34.549526,0.0085,2,49953,15.252
1531611422,116.522491,39.892219,34.333706,0.0462,3,49956,55.429
1531611424,116.522664,39.892107,34.218899,0.0193,2,49958,34.794
1531611428,116.523072,39.892119,34.167446,0.0349,4,49962,31.372
1531611430,116.523923,39.892164,34.197231,0.0728,2,49964,131.106
1531611432,116.524198,39.892177,34.199551,0.0235,2,49966,42.343
1531611434,116.524468,39.892195,34.176418,0.0231,2,49968,41.670
1531611436,116.525336,39.892661,34.199001,0.0904,2,49970,162.800
1531611438,116.525671,39.892687,34.410061,0.0288,2,49972,51.781
1531611440,116.526082,39.892737,34.328030,0.0355,2,49974,63.933
1531611442,116.526365,39.892700,34.276272,0.0246,2,49976,44.190
1531611444,116.526536,39.892663,34.267605,0.0152,2,49978,27.326
1531611446,116.526537,39.892628,34.264126,0.0039,2,49980,7.061
1531611451,116.526739,39.892903,34.246304,0.0351,5,49985,25.292
1531611454,116.526712,39.892902,34.269924,0.0023,3,49988,2.776
1531611456,116.526682,39.892894,34.296535,0.0027,2,49990,4.876
1531611458,116.526700,39.892938,34.303799,0.0051,2,49992,9.209
1531611462,116.526539,39.892877,34.250271,0.0153,4,49996,13.807
1531611464,116.526537,39.892841,34.265408,0.0040,2,49998,7.225
1531611466,116.526536,39.892805,34.283535,0.0040,2,50000,7.287
1531611468,116.526535,39.892769,34.254726,0.0040,2,50002,7.252
1531611470,116.526538,39.892733,34.310207,0.0040,2,50004,7.275
1531611472,116.526631,39.892680,34.275478,0.0099,2,50006,17.811
1531611474,116.526694,39.892888,34.363613,0.0238,2,50008,42.889
